# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
170.000000 0.000107 0.000013 0.000123 0.000013 0.012177 0.000024 0.012223 0.000029
171.000000 0.000112 0.000015 0.000127 0.000015 0.012178 0.000032 0.012225 0.000038
172.000000 0.000111 0.000015 0.000128 0.000016 0.012177 0.000043 0.012226 0.000050
173.000000 0.000108 0.000015 0.000124 0.000016 0.012169 0.000051 0.012219 0.000057
174.000000 0.000110 0.000017 0.000125 0.000017 0.012158 0.000031 0.012209 0.000036
175.000000 0.000112 0.000016 0.000128 0.000017 0.012146 0.000023 0.012200 0.000026
176.000000 0.000110 0.000016 0.000126 0.000016 0.012138 0.000027 0.012193 0.000027
177.000000 0.000111 0.000017 0.000127 0.000016 0.012141 0.000032 0.012198 0.000037
178.000000 0.000114 0.000022 0.000130 0.000022 0.012135 0.000030 0.012195 0.000033
179.000000 0.000117 0.000038 0.000132 0.000037 0.012121 0.000026 0.012181 0.000022
180.000000 0.000112 0.000029 0.000128 0.000029 0.012122 0.000029 0.012185 0.000020
181.000000 0.000108 0.000013 0.000123 0.000013 0.012129 0.000043 0.012192 0.000031
182.000000 0.000102 0.000010 0.000117 0.000011 0.012132 0.000078 0.012199 0.000067
183.000000 0.000102 0.000011 0.000118 0.000011 0.012123 0.000075 0.012191 0.000056
184.000000 0.000107 0.000015 0.000123 0.000015 0.012122 0.000067 0.012193 0.000053
185.000000 0.000105 0.000012 0.000120 0.000012 0.012112 0.000049 0.012183 0.000033
186.000000 0.000099 0.000008 0.000114 0.000010 0.012109 0.000046 0.012182 0.000031
187.000000 0.000097 0.000010 0.000113 0.000011 0.012105 0.000043 0.012181 0.000027
188.000000 0.000100 0.000006 0.000115 0.000007 0.012107 0.000052 0.012185 0.000040
189.000000 0.000100 0.000010 0.000116 0.000010 0.012138 0.000106 0.012217 0.000098
190.000000 0.000097 0.000009 0.000113 0.000009 0.012157 0.000144 0.012241 0.000145
191.000000 0.000096 0.000011 0.000112 0.000012 0.012133 0.000118 0.012211 0.000107
192.000000 0.000097 0.000008 0.000112 0.000009 0.012101 0.000058 0.012187 0.000047
193.000000 0.000097 0.000007 0.000113 0.000008 0.012117 0.000090 0.012203 0.000085
194.000000 0.000097 0.000008 0.000112 0.000009 0.012112 0.000099 0.012197 0.000090
195.000000 0.000097 0.000014 0.000112 0.000014 0.012072 0.000043 0.012162 0.000029
196.000000 0.000100 0.000019 0.000115 0.000020 0.012074 0.000062 0.012165 0.000060
197.000000 0.000106 0.000035 0.000121 0.000035 0.012073 0.000063 0.012164 0.000055
198.000000 0.000106 0.000040 0.000122 0.000040 0.012060 0.000046 0.012154 0.000035
199.000000 0.000106 0.000044 0.000121 0.000044 0.012044 0.000036 0.012141 0.000032
