# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
172.000000 0.000927 0.000086 0.001027 0.000085 0.031217 0.000059 0.031953 0.000083
173.000000 0.000915 0.000074 0.001016 0.000078 0.031203 0.000058 0.031935 0.000053
174.000000 0.000930 0.000110 0.001030 0.000112 0.031178 0.000067 0.031917 0.000043
175.000000 0.000950 0.000156 0.001050 0.000157 0.031183 0.000067 0.031940 0.000072
176.000000 0.000933 0.000142 0.001032 0.000143 0.031171 0.000060 0.031923 0.000054
177.000000 0.000893 0.000061 0.000995 0.000064 0.031153 0.000067 0.031916 0.000048
178.000000 0.000901 0.000077 0.001000 0.000079 0.031152 0.000074 0.031929 0.000064
179.000000 0.000918 0.000119 0.001019 0.000123 0.031145 0.000076 0.031921 0.000059
180.000000 0.000903 0.000094 0.001003 0.000094 0.031148 0.000103 0.031934 0.000076
181.000000 0.000878 0.000062 0.000978 0.000067 0.031136 0.000082 0.031934 0.000055
182.000000 0.000881 0.000076 0.000981 0.000078 0.031130 0.000073 0.031929 0.000055
183.000000 0.000883 0.000071 0.000983 0.000075 0.031154 0.000141 0.031965 0.000131
184.000000 0.000881 0.000077 0.000981 0.000079 0.031105 0.000075 0.031922 0.000044
185.000000 0.000890 0.000089 0.000990 0.000089 0.031082 0.000074 0.031904 0.000048
186.000000 0.000870 0.000073 0.000970 0.000078 0.031095 0.000084 0.031931 0.000066
187.000000 0.000849 0.000051 0.000950 0.000052 0.031061 0.000077 0.031900 0.000053
188.000000 0.000857 0.000065 0.000957 0.000069 0.031059 0.000074 0.031906 0.000044
189.000000 0.000854 0.000058 0.000955 0.000061 0.031051 0.000070 0.031909 0.000042
190.000000 0.000854 0.000060 0.000954 0.000060 0.031023 0.000082 0.031885 0.000061
191.000000 0.000867 0.000072 0.000968 0.000075 0.031036 0.000075 0.031909 0.000043
192.000000 0.000859 0.000076 0.000958 0.000076 0.031009 0.000072 0.031889 0.000046
193.000000 0.000827 0.000044 0.000927 0.000048 0.031005 0.000081 0.031892 0.000048
194.000000 0.000829 0.000049 0.000930 0.000054 0.031026 0.000112 0.031923 0.000074
195.000000 0.000841 0.000040 0.000940 0.000044 0.031006 0.000142 0.031910 0.000115
196.000000 0.000845 0.000050 0.000946 0.000054 0.031000 0.000103 0.031910 0.000064
197.000000 0.000836 0.000059 0.000935 0.000063 0.030994 0.000147 0.031916 0.000152
198.000000 0.000825 0.000051 0.000925 0.000055 0.031035 0.000241 0.031958 0.000221
199.000000 0.000815 0.000040 0.000916 0.000043 0.030983 0.000139 0.031914 0.000107
