# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
182.000000 0.005334 0.000284 0.005478 0.000291 0.003456 0.000572 0.003512 0.000584
183.000000 0.005305 0.000284 0.005449 0.000291 0.003408 0.000572 0.003463 0.000584
184.000000 0.005276 0.000283 0.005419 0.000291 0.003360 0.000573 0.003414 0.000584
185.000000 0.005247 0.000283 0.005390 0.000291 0.003314 0.000573 0.003366 0.000584
186.000000 0.005219 0.000283 0.005361 0.000291 0.003268 0.000573 0.003319 0.000584
187.000000 0.005191 0.000283 0.005332 0.000291 0.003224 0.000574 0.003273 0.000584
188.000000 0.005163 0.000283 0.005303 0.000291 0.003180 0.000574 0.003228 0.000584
189.000000 0.005135 0.000284 0.005275 0.000292 0.003136 0.000575 0.003183 0.000584
190.000000 0.005107 0.000284 0.005246 0.000292 0.003094 0.000575 0.003139 0.000584
191.000000 0.005080 0.000284 0.005218 0.000293 0.003053 0.000575 0.003097 0.000584
192.000000 0.005053 0.000284 0.005190 0.000293 0.003012 0.000576 0.003055 0.000584
193.000000 0.005025 0.000285 0.005162 0.000294 0.002972 0.000576 0.003013 0.000584
194.000000 0.004998 0.000285 0.005134 0.000294 0.002933 0.000576 0.002973 0.000584
195.000000 0.004971 0.000286 0.005107 0.000295 0.002894 0.000576 0.002933 0.000584
196.000000 0.004945 0.000286 0.005079 0.000296 0.002857 0.000577 0.002895 0.000584
197.000000 0.004918 0.000287 0.005052 0.000296 0.002820 0.000577 0.002857 0.000584
198.000000 0.004891 0.000288 0.005024 0.000297 0.002783 0.000576 0.002819 0.000583
199.000000 0.004865 0.000288 0.004997 0.000298 0.002748 0.000576 0.002783 0.000583
